	AUC	Accuracy	Baseline error rate	Baseline improvement	Best Num Features	Error rate	Kappa statistic	Mean absolute error	Number instances predicted as dependent variable class BRCACancer	Number instances predicted as dependent variable class BRCACancer correctly	Number instances predicted as dependent variable class BRCACancer incorrectly	Number instances predicted as dependent variable class Control	Number instances predicted as dependent variable class Control correctly	Number instances predicted as dependent variable class Control incorrectly	Number instances with dependent variable class BRCACancer	Number instances with dependent variable class BRCACancer predicted correctly	Number instances with dependent variable class BRCACancer predicted incorrectly	Number instances with dependent variable class Control	Number instances with dependent variable class Control predicted correctly	Number instances with dependent variable class Control predicted incorrectly	Proportion instances predicted as dependent variable class BRCACancer	Proportion instances predicted as dependent variable class BRCACancer correctly	Proportion instances predicted as dependent variable class BRCACancer incorrectly	Proportion instances predicted as dependent variable class Control	Proportion instances predicted as dependent variable class Control correctly	Proportion instances predicted as dependent variable class Control incorrectly	Proportion instances with dependent variable class BRCACancer	Proportion instances with dependent variable class BRCACancer predicted correctly	Proportion instances with dependent variable class BRCACancer predicted incorrectly	Proportion instances with dependent variable class Control	Proportion instances with dependent variable class Control predicted correctly	Proportion instances with dependent variable class Control predicted incorrectly	Relative absolute error	Root mean squared error	Root relative squared error	Total number correct	Total number incorrect	Youden Index
utahontario2_BIOCARTA_LONGEVITY_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6895927601809955	0.6532258064516129	0.3145161290322581	-0.032258064516129004	NA	0.3467741935483871	-0.04303599374021923	0.41022364312905896	6.0	1.0	5.0	118.0	80.0	38.0	39.0	1.0	38.0	85.0	80.0	5.0	0.04838709677419355	0.16666666666666666	0.8333333333333334	0.9516129032258065	0.6779661016949152	0.3220338983050847	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9411764705882353	0.058823529411764705	94.89686408422298	0.4561196431892766	98.23131644066541	81	43	-0.03318250377073906
utahontario2_BIOCARTA_LYM_PATHWAY_weka_svm_weights_r_svm_rbf	0.4393939393939394	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.46588676677752394	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	96.45259748349598	0.5005527783497988	101.94676116505617	22	15	0.0
utahontario2_BIOCARTA_LYM_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.4066365007541478	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.43614021391957886	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	100.89213358423902	0.4699778604870501	101.21586435261794	85	39	0.0
utahontario2_BIOCARTA_MAL_PATHWAY_weka_svm_weights_r_svm_rbf	0.5151515151515151	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.024604569420035357	0.4625479502821495	2.0	1.0	1.0	35.0	21.0	14.0	15.0	1.0	14.0	22.0	21.0	1.0	0.05405405405405406	0.5	0.5	0.9459459459459459	0.6	0.4	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	0.9545454545454546	0.045454545454545456	95.76136187333452	0.5004316419950929	101.92208952291222	22	15	0.021212121212121238
utahontario2_BIOCARTA_MAL_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6555052790346908	0.7016129032258065	0.3145161290322581	0.016129032258064613	NA	0.2983870967741935	0.13368580060422974	0.39508655154143396	10.0	6.0	4.0	114.0	81.0	33.0	39.0	6.0	33.0	85.0	81.0	4.0	0.08064516129032258	0.6	0.4	0.9193548387096774	0.7105263157894737	0.2894736842105263	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.9529411764705882	0.047058823529411764	91.39520700745288	0.4447722970126375	95.78751738556385	87	37	0.10678733031674215
utahontario2_BIOCARTA_MAPK_PATHWAY_weka_svm_weights_r_svm_rbf	0.4909090909090909	0.5135135135135135	0.4054054054054054	-0.08108108108108114	75	0.4864864864864865	-0.05379746835443043	0.4779158681070433	11.0	4.0	7.0	26.0	15.0	11.0	15.0	4.0	11.0	22.0	15.0	7.0	0.2972972972972973	0.36363636363636365	0.6363636363636364	0.7027027027027027	0.5769230769230769	0.4230769230769231	0.40540540540540543	0.26666666666666666	0.7333333333333333	0.5945945945945946	0.6818181818181818	0.3181818181818182	98.94298388500192	0.5290362800625621	107.74794911536318	19	18	-0.051515151515151514
utahontario2_BIOCARTA_MAPK_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.7496229260935143	0.7016129032258065	0.3145161290322581	0.016129032258064613	75	0.2983870967741935	0.1484780994803268	0.3822614313662037	12.0	7.0	5.0	112.0	80.0	32.0	39.0	7.0	32.0	85.0	80.0	5.0	0.0967741935483871	0.5833333333333334	0.4166666666666667	0.9032258064516129	0.7142857142857143	0.2857142857142857	0.31451612903225806	0.1794871794871795	0.8205128205128205	0.6854838709677419	0.9411764705882353	0.058823529411764705	88.42837731219382	0.4327408099822467	93.19637967119087	87	37	0.1206636500754148
utahontario2_BIOCARTA_MCALPAIN_PATHWAY_weka_svm_weights_r_svm_rbf	0.5666666666666668	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.024604569420035357	0.4576315342456841	2.0	1.0	1.0	35.0	21.0	14.0	15.0	1.0	14.0	22.0	21.0	1.0	0.05405405405405406	0.5	0.5	0.9459459459459459	0.6	0.4	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	0.9545454545454546	0.045454545454545456	94.74351562647374	0.4949692728874205	100.8095777900813	22	15	0.021212121212121238
utahontario2_BIOCARTA_MCALPAIN_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6615384615384615	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	0.08791593695271446	0.4050425937184966	17.0	8.0	9.0	107.0	76.0	31.0	39.0	8.0	31.0	85.0	76.0	9.0	0.13709677419354838	0.47058823529411764	0.5294117647058824	0.8629032258064516	0.7102803738317757	0.2897196261682243	0.31451612903225806	0.20512820512820512	0.7948717948717948	0.6854838709677419	0.8941176470588236	0.10588235294117647	93.69833408732299	0.45579822498425965	98.16209483646952	84	40	0.09924585218702875
utahontario2_BIOCARTA_MCM_PATHWAY_weka_svm_weights_r_svm_rbf	0.30909090909090914	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.476828738921321	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	98.71791538930647	0.5066864615238678	103.1959983297572	22	15	0.0
utahontario2_BIOCARTA_MCM_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.4153846153846154	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.43542142835004455	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	100.72585721855344	0.4687261510337568	100.94629239001074	85	39	0.0
utahontario2_BIOCARTA_MEF2D_PATHWAY_weka_svm_weights_r_svm_rbf	0.5969696969696969	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.10069444444444436	0.4433082618460098	3.0	2.0	1.0	34.0	21.0	13.0	15.0	2.0	13.0	22.0	21.0	1.0	0.08108108108108109	0.6666666666666666	0.3333333333333333	0.918918918918919	0.6176470588235294	0.38235294117647056	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	0.9545454545454546	0.045454545454545456	91.7781666920792	0.4819933693360071	98.16679685373757	23	14	0.08787878787878789
utahontario2_BIOCARTA_MEF2D_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5734539969834087	0.7016129032258065	0.3145161290322581	0.016129032258064613	NA	0.2983870967741935	0.08605577689243032	0.41930962690991697	4.0	3.0	1.0	120.0	84.0	36.0	39.0	3.0	36.0	85.0	84.0	1.0	0.03225806451612903	0.75	0.25	0.967741935483871	0.7	0.3	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9882352941176471	0.011764705882352941	96.99872091857488	0.46258465939698723	99.62364203412844	87	37	0.06515837104072397
utahontario2_BIOCARTA_MET_PATHWAY_weka_svm_weights_r_svm_rbf	0.6454545454545455	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.07829181494661919	0.4562596130900107	1.0	1.0	0.0	36.0	22.0	14.0	15.0	1.0	14.0	22.0	22.0	0.0	0.02702702702702703	1.0	0.0	0.972972972972973	0.6111111111111112	0.3888888888888889	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	1.0	0.0	94.45948661246561	0.48024291284301185	97.8102842585832	23	14	0.06666666666666665
utahontario2_BIOCARTA_MET_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6168929110105581	0.7096774193548387	0.3145161290322581	0.024193548387096864	NA	0.29032258064516125	0.14971428571428597	0.40514929492320495	9.0	6.0	3.0	115.0	82.0	33.0	39.0	6.0	33.0	85.0	82.0	3.0	0.07258064516129033	0.6666666666666666	0.3333333333333333	0.9274193548387096	0.7130434782608696	0.28695652173913044	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.9647058823529412	0.03529411764705882	93.72301723245718	0.4532582172024709	97.6150710195823	88	36	0.11855203619909505
utahontario2_BIOCARTA_MITOCHONDRIA_PATHWAY_weka_svm_weights_r_svm_rbf	0.46060606060606063	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4651098961992252	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	96.29176186735751	0.5021073954380832	102.26338747072755	22	15	0.0
utahontario2_BIOCARTA_MITOCHONDRIA_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.396078431372549	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4386802372350303	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	101.47971611726558	0.4712193450071125	101.48323424244272	85	39	0.0
utahontario2_BIOCARTA_MONOCYTE_PATHWAY_weka_svm_weights_r_svm_rbf	0.6242424242424243	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.45851350266783614	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	94.9261096627959	0.49620113025865187	101.0604681549862	22	15	0.0
utahontario2_BIOCARTA_MONOCYTE_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5348416289592761	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.03482179434657944	0.42618694506704746	1.0	1.0	0.0	123.0	85.0	38.0	39.0	1.0	38.0	85.0	85.0	0.0	0.008064516129032258	1.0	0.0	0.9919354838709677	0.6910569105691057	0.3089430894308943	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	1.0	0.0	98.5896480563748	0.4623015183004188	99.56266390466246	86	38	0.02564102564102555
utahontario2_BIOCARTA_MPR_PATHWAY_weka_svm_weights_r_svm_rbf	0.5484848484848485	0.5675675675675675	0.4054054054054054	-0.027027027027027084	NA	0.43243243243243246	-0.053380782918149496	0.4599848676233228	1.0	0.0	1.0	36.0	21.0	15.0	15.0	0.0	15.0	22.0	21.0	1.0	0.02702702702702703	0.0	1.0	0.972972972972973	0.5833333333333334	0.4166666666666667	0.40540540540540543	0.0	1.0	0.5945945945945946	0.9545454545454546	0.045454545454545456	95.23072653952003	0.49763086439986187	101.35165975620752	21	16	-0.045454545454545414
utahontario2_BIOCARTA_MPR_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6784313725490196	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	0.1024249004705029	0.400398773880636	14.0	6.0	8.0	110.0	77.0	33.0	39.0	6.0	33.0	85.0	77.0	8.0	0.11290322580645161	0.42857142857142855	0.5714285714285714	0.8870967741935484	0.7	0.3	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.9058823529411765	0.09411764705882353	92.62408118316642	0.4466282773480442	96.18722696693642	83	41	0.05972850678733033
utahontario2_BIOCARTA_MTA3_PATHWAY_weka_svm_weights_r_svm_rbf	0.4575757575757576	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4679589348811843	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	96.88159871356511	0.509378779571336	103.74433831873996	22	15	0.0
utahontario2_BIOCARTA_MTA3_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.4944193061840121	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.03165584415584442	0.43895664069069246	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	101.54365641325708	0.47156742057069806	101.55819685662168	83	41	-0.02352941176470591
utahontario2_BIOCARTA_MTOR_PATHWAY_weka_svm_weights_r_svm_rbf	0.4121212121212121	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.10069444444444436	0.48074206615560433	3.0	2.0	1.0	34.0	21.0	13.0	15.0	2.0	13.0	22.0	21.0	1.0	0.08108108108108109	0.6666666666666666	0.3333333333333333	0.918918918918919	0.6176470588235294	0.38235294117647056	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	0.9545454545454546	0.045454545454545456	99.52809203192783	0.5089735770992619	103.66181139764244	23	14	0.08787878787878789
utahontario2_BIOCARTA_MTOR_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5761689291101056	0.7016129032258065	0.3145161290322581	0.016129032258064613	NA	0.2983870967741935	0.08605577689243032	0.42186943351900186	4.0	3.0	1.0	120.0	84.0	36.0	39.0	3.0	36.0	85.0	84.0	1.0	0.03225806451612903	0.75	0.25	0.967741935483871	0.7	0.3	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9882352941176471	0.011764705882352941	97.59087991265751	0.459605883521172	98.9821237833093	87	37	0.06515837104072397
utahontario2_BIOCARTA_MYOSIN_PATHWAY_weka_svm_weights_r_svm_rbf	0.6212121212121212	0.6756756756756757	0.4054054054054054	0.08108108108108103	NA	0.32432432432432434	0.21276595744680857	0.44351216476124633	7.0	5.0	2.0	30.0	20.0	10.0	15.0	5.0	10.0	22.0	20.0	2.0	0.1891891891891892	0.7142857142857143	0.2857142857142857	0.8108108108108109	0.6666666666666666	0.3333333333333333	0.40540540540540543	0.3333333333333333	0.6666666666666666	0.5945945945945946	0.9090909090909091	0.09090909090909091	91.82038073894955	0.4885103952150975	99.49410879673076	25	12	0.24242424242424243
utahontario2_BIOCARTA_MYOSIN_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5656108597285068	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.052673904302372544	0.4176960734421602	3.0	2.0	1.0	121.0	84.0	37.0	39.0	2.0	37.0	85.0	84.0	1.0	0.024193548387096774	0.6666666666666666	0.3333333333333333	0.9758064516129032	0.6942148760330579	0.30578512396694213	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9882352941176471	0.011764705882352941	96.62545826858624	0.4620935924506827	99.51788435998246	86	38	0.03951734539969842
utahontario2_BIOCARTA_NDKDYNAMIN_PATHWAY_weka_svm_weights_r_svm_rbf	0.6939393939393941	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.461867862093384	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	95.62056312779814	0.4962827895760611	101.07709957386726	22	15	0.0
utahontario2_BIOCARTA_NDKDYNAMIN_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.48627450980392156	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.42865581006245557	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	99.16076956493647	0.4661699631287436	100.39578397247487	85	39	0.0
utahontario2_BIOCARTA_NEUROTRANSMITTERS_PATHWAY_weka_svm_weights_r_svm_rbf	0.4484848484848485	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4691959244283729	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	97.1376928192456	0.5062140440818879	103.09978184627967	22	15	0.0
utahontario2_BIOCARTA_NEUROTRANSMITTERS_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5043740573152338	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4317389565994085	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	99.87399256602254	0.4648724261873098	100.11634246235657	85	39	0.0
utahontario2_BIOCARTA_NFAT_PATHWAY_weka_svm_weights_r_svm_rbf	0.6666666666666666	0.5945945945945946	0.4054054054054054	0.0	50	0.4054054054054054	0.04207119741100324	0.44833976713962553	8.0	4.0	4.0	29.0	18.0	11.0	15.0	4.0	11.0	22.0	18.0	4.0	0.21621621621621623	0.5	0.5	0.7837837837837838	0.6206896551724138	0.3793103448275862	0.40540540540540543	0.26666666666666666	0.7333333333333333	0.5945945945945946	0.8181818181818182	0.18181818181818182	92.81983988270869	0.47798446334538813	97.3503095636137	22	15	0.08484848484848495
utahontario2_BIOCARTA_NFAT_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6168929110105581	0.6854838709677419	0.3145161290322581	0.0	50	0.3145161290322581	0.020923805763916253	0.42143265479890507	4.0	2.0	2.0	120.0	83.0	37.0	39.0	2.0	37.0	85.0	83.0	2.0	0.03225806451612903	0.5	0.5	0.967741935483871	0.6916666666666667	0.30833333333333335	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9764705882352941	0.023529411764705882	97.4898400737059	0.4603530180893497	99.14302896090098	85	39	0.0277526395173453
utahontario2_BIOCARTA_NFKB_PATHWAY_weka_svm_weights_r_svm_rbf	0.5742424242424242	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.10069444444444436	0.4645860025170364	1.0	1.0	0.0	36.0	22.0	14.0	15.0	1.0	14.0	22.0	22.0	0.0	0.02702702702702703	1.0	0.0	0.972972972972973	0.6111111111111112	0.3888888888888889	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	1.0	0.0	96.18330009068629	0.4881911557038513	99.42908981049166	23	14	0.06666666666666665
utahontario2_BIOCARTA_NFKB_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6582202111613876	0.7016129032258065	0.3145161290322581	0.016129032258064613	NA	0.2983870967741935	0.19450631031922805	0.4019961603800637	10.0	6.0	4.0	114.0	81.0	33.0	39.0	6.0	33.0	85.0	81.0	4.0	0.08064516129032258	0.6	0.4	0.9193548387096774	0.7105263157894737	0.2894736842105263	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.9529411764705882	0.047058823529411764	92.99360393512168	0.450134173361054	96.94226741696833	87	37	0.10678733031674215
utahontario2_BIOCARTA_NGF_PATHWAY_weka_svm_weights_r_svm_rbf	0.5757575757575758	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.0480274442538595	0.4596968366085845	3.0	2.0	1.0	34.0	21.0	13.0	15.0	2.0	13.0	22.0	21.0	1.0	0.08108108108108109	0.6666666666666666	0.3333333333333333	0.918918918918919	0.6176470588235294	0.38235294117647056	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	0.9545454545454546	0.045454545454545456	95.17109544134682	0.4892438962384186	99.643499743846	23	14	0.08787878787878789
utahontario2_BIOCARTA_NGF_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6184012066365009	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	0.11793335829277428	0.40747376599440127	9.0	4.0	5.0	115.0	80.0	35.0	39.0	4.0	35.0	85.0	80.0	5.0	0.07258064516129033	0.4444444444444444	0.5555555555555556	0.9274193548387096	0.6956521739130435	0.30434782608695654	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9411764705882353	0.058823529411764705	94.26073615481981	0.4535229861382311	97.67209246450508	84	40	0.043740573152337925
utahontario2_BIOCARTA_NKCELLS_PATHWAY_weka_svm_weights_r_svm_rbf	0.5151515151515151	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	-0.053380782918149496	0.4660069937726737	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	96.47748809382611	0.5009535747398421	102.02839070667268	22	15	0.0
utahontario2_BIOCARTA_NKCELLS_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5526395173453998	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.03482179434657944	0.42232887921016693	1.0	1.0	0.0	123.0	85.0	38.0	39.0	1.0	38.0	85.0	85.0	0.0	0.008064516129032258	1.0	0.0	0.9919354838709677	0.6910569105691057	0.3089430894308943	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	1.0	0.0	97.69716329256221	0.4599897909320409	99.06480325332137	86	38	0.02564102564102555
utahontario2_BIOCARTA_NKT_PATHWAY_weka_svm_weights_r_svm_rbf	0.6545454545454545	0.6486486486486487	0.4054054054054054	0.05405405405405406	NA	0.3513513513513513	0.26490066225165565	0.4294639768090813	6.0	4.0	2.0	31.0	20.0	11.0	15.0	4.0	11.0	22.0	20.0	2.0	0.16216216216216217	0.6666666666666666	0.3333333333333333	0.8378378378378378	0.6451612903225806	0.3548387096774194	0.40540540540540543	0.26666666666666666	0.7333333333333333	0.5945945945945946	0.9090909090909091	0.09090909090909091	88.91198257324308	0.47600921419462583	96.94801381754249	24	13	0.17575757575757578
utahontario2_BIOCARTA_NKT_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.673001508295626	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	0.13368580060422974	0.39894314153505145	6.0	2.0	4.0	118.0	81.0	37.0	39.0	2.0	37.0	85.0	81.0	4.0	0.04838709677419355	0.3333333333333333	0.6666666666666666	0.9516129032258065	0.6864406779661016	0.3135593220338983	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9529411764705882	0.047058823529411764	92.28735036043304	0.448517252784801	96.59404247389256	83	41	0.004223227752639502
utahontario2_BIOCARTA_NO1_PATHWAY_weka_svm_weights_r_svm_rbf	0.6515151515151514	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.024604569420035357	0.42414908480207314	1.0	1.0	0.0	36.0	22.0	14.0	15.0	1.0	14.0	22.0	22.0	0.0	0.02702702702702703	1.0	0.0	0.972972972972973	0.6111111111111112	0.3888888888888889	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	1.0	0.0	87.81163979474769	0.4861799399229767	99.01946880001566	23	14	0.06666666666666665
utahontario2_BIOCARTA_NO1_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6048265460030167	0.6451612903225806	0.3145161290322581	-0.040322580645161255	NA	0.3548387096774194	-0.03923809523809512	0.4192534560371631	9.0	2.0	7.0	115.0	78.0	37.0	39.0	2.0	37.0	85.0	78.0	7.0	0.07258064516129033	0.2222222222222222	0.7777777777777778	0.9274193548387096	0.6782608695652174	0.3217391304347826	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9176470588235294	0.08235294117647059	96.98572693403375	0.46169312876608715	99.43163928040325	80	44	-0.031070889894419307
